"y" "x"
"1" -18.4311002592684 3.25444673327729
"2" 6.91997610515571 0.0507432280573994
"3" 30.3671992085542 -3.44498446164653
"4" 17.3206809613354 -2.742876163451
"5" -13.1789884398526 2.42822849564254
"6" 27.4931195589616 -3.48166768439114
"7" 7.30630762689597 -0.429019291186705
"8" 6.41279574294751 -0.0362826501950622
"9" -1.49573642175029 1.85241226665676
"10" 18.9708288488111 -2.23708272841759
"11" 7.57267647522026 0.10568810091354
"12" 25.5680127313715 -3.17939848033711
"13" -20.8807443705315 4.43587098829448
"14" 25.2119125314025 -3.27792912977748
"15" 33.335405392768 -4.02835202915594
"16" -28.9746124406162 4.82759549096227
"17" 9.73831553027456 -1.69317440781742
"18" -13.2699362769826 3.27295338176191
"19" 7.01520257571624 -0.582326872041449
"20" 4.69118584498806 -0.0658608330413699
"21" 26.426626815196 -3.24358621775173
"22" 27.4751340069347 -3.41032563592307
"23" 23.1034121121627 -3.35901568760164
"24" -1.20283662612351 0.65877685835585
"25" 1.76779222229485 0.421100368956104
"26" -2.42655156637808 1.77977045392618
"27" 6.1741711611043 -0.0783482023980469
"28" 36.0573668390587 -4.38755613262765
"29" 33.6132960885786 -4.94064059504308
"30" 23.861613146113 -2.55982378753833
"31" -18.6315635371846 4.36059546354227
"32" 18.8034842396046 -2.05919173266739
"33" -3.84881520761029 1.58460300578736
"34" -7.28710960639007 1.69459666963667
"35" -31.9186071035631 5.91374284448102
"36" 22.2990445694118 -2.89691043109633
"37" -15.5282230213236 3.28729643067345
"38" 21.7753336220102 -2.33373929141089
"39" 11.9508849857575 -1.39802557975054
"40" 33.4851496651649 -4.96110955858603
"41" -33.7672698278195 5.97166557959281
"42" 4.53472739696288 -0.181345451856032
"43" -32.1225197336482 5.97457619407214
"44" 11.7615917404338 -2.83608913933858
"45" 21.1832046917829 -3.77375524677336
"46" 17.1614466243128 -2.2418990440201
"47" -11.9725909039401 2.48524263408035
"48" -8.90226089807267 1.34979726420715
"49" -1.44507425403246 -0.420179741689935
"50" -15.5434389554311 3.02099367929623
"51" -1.28253931623754 1.31608706316911
"52" 2.96903469332743 1.35398663906381
"53" -5.09376958551875 1.48999040178023
"54" 25.2594689171566 -2.54778825910762
"55" 27.501596921021 -3.86158471507952
"56" -14.1472693607836 3.10156629630364
"57" -5.11934665847028 1.73644131864421
"58" -32.262324775604 5.46333596576005
"59" -29.5586799816145 5.5586345216725
"60" -11.5253885104887 3.19319655094296
"61" 2.30230723787284 -0.216868397546932
"62" 21.178416656457 -3.07747348933481
"63" 0.679904454827425 -0.211831242777407
"64" -14.9048316064144 3.38704006536864
"65" -24.9567353993573 5.10932242148556
"66" -23.2486510677676 4.97367341211066
"67" -24.7030868397074 3.97064111893997
"68" 21.2452459235276 -2.80271763075143
"69" 26.9484806021924 -4.45411856146529
"70" 2.38785871429763 0.26843378180638
"71" 0.404533335709417 1.49432705738582
"72" 25.6089632878157 -3.93717740592547
"73" -25.8920222199327 5.459792583948
"74" 20.2602785150725 -3.20982547523454
"75" -28.7335261745355 5.13656888878904
"76" 27.3217321963174 -3.59447419899516
"77" -12.4572620554165 2.2901354955975
"78" -24.5586265508902 3.62446120171808
"79" -11.4037949376062 3.41074477974325
"80" -8.9482115436617 2.39827341586351
"81" 24.0314926804404 -3.72767507378012
"82" -30.1622133266481 4.36431636288762
"83" 0.823373826492252 1.79757754318416
"84" -7.6416794106607 4.20052711595781
"85" 23.6146587954391 -3.13078952766955
"86" 36.7206660648658 -4.88690657913685
"87" 17.5492389852536 -1.44183295615949
"88" 13.3937224492094 -2.03349003056064
"89" -21.8720344192571 4.07787491683848
"90" -34.5301587894789 5.27027910714969
"91" 22.6194491497677 -3.5942936798092
