"y" "x"
"1" 3.96491730163024 -0.381493635475636
"2" 14.4960443752964 -1.09021861851215
"3" 5.38855987960079 -0.684356206329539
"4" 45.5271324776479 -3.10869484394789
"5" 18.64123618745 -1.48393668723293
"6" 6.42941861489429 -0.450894293375313
"7" 9.64025275815733 3.35269266366959
"8" 25.6825386312329 -2.00920774391852
"9" 52.3926288353873 -3.72859297250398
"10" 76.7424619967716 -4.67729723500088
"11" 13.3751823937759 3.87540827668272
"12" 3.89515013319689 0.281390802236274
"13" 8.0896976206407 3.86872734315693
"14" 66.3357231131007 -4.13093750155531
"15" 58.8445035382386 -3.7312884950079
"16" 52.1451948168093 -3.57642081542872
"17" 5.3656924505442 3.12623396236449
"18" 5.88128093307449 3.32808386790566
"19" 47.1655896930638 5.91700839414261
"20" 0.879184775243567 1.87008286011405
"21" 20.9702116999823 -1.82440880569629
"22" 26.4650229642748 -2.80097048194148
"23" 3.9119631015098 3.81009633583017
"24" 3.72170417773579 3.00538981333375
"25" 34.1500326589248 -2.61247227829881
"26" 6.29688789567249 3.18662355910055
"27" 21.1865198713666 4.53319079102948
"28" -0.361205879232049 0.823463320266455
"29" 4.37281334443711 1.58502401574515
"30" 24.9064513135911 5.31395565555431
"31" 25.997204299259 5.45796508202329
"32" -4.24287598560769 2.26585531421006
"33" 67.5597606001305 -4.2048476098571
"34" 12.5808671835254 4.08964736526832
"35" 5.66059588354649 0.274984857998788
"36" 8.07825281287697 -0.696483382489532
"37" 17.7361310009809 -1.70964946760796
"38" 27.0985683598024 -2.31260925484821
"39" -0.990608463938808 -0.360088550718501
"40" 23.9371913002121 5.31547194602899
"41" 19.5175932802581 -2.090663717594
"42" 3.83806902587155 1.25425629410893
"43" 33.6785143322297 -2.77596975537017
"44" 41.0115404816315 -2.87913810415193
"45" 9.51249063946259 2.90472919680178
"46" 17.3538025802078 -1.55130314920098
"47" 50.1906814244466 -3.47770859929733
"48" 61.2139003412215 -4.3616623247508
"49" 24.2318866222689 5.24209605250508
"50" -0.151852831496188 1.25171813298948
"51" 54.8705300894914 -3.70452603395097
"52" -3.37255504563378 1.21273929649033
"53" 10.8603395327321 0.942818011855707
"54" 10.3320614856226 4.01650770334527
"55" 2.79644037365357 2.73277454287745
"56" 2.22898082449139 1.24523210967891
"57" 3.51094324957771 2.93440192914568
"58" 3.24038064200837 3.27688634837978
"59" 14.3012937346602 -0.80435143574141
"60" 28.1651220008306 -1.83188690594397
"61" 0.230085359854115 0.84851659880951
"62" 28.304984907815 -2.1438932151068
"63" 13.1521012471754 4.14969349559397
"64" 11.8971605643324 -0.540997267700732
"65" 59.8792456882154 -4.20104881864972
"66" 40.645108650768 5.49134487076662
"67" 30.8861616143082 -2.61097838752903
"68" 1.97248545460003 -0.538122066063806
"69" -1.61128601563098 1.88235146994703
"70" 0.427068630123308 1.91245284187607
"71" 22.6914570737077 -1.38937469385564
"72" 52.5863189736952 -3.47199558862485
"73" 25.4345359228261 5.06122887460515
"74" -6.04163471354952 1.59027564013377
"75" 2.13063276867956 3.2456780555658
"76" 24.8894364803753 5.10850219684653
"77" 10.6466694480809 0.816419355804101
"78" 3.65826971322128 -0.908233793685213
"79" 70.7510766690848 -4.27610846771859
"80" 14.1886726921327 4.39806916075759
